date;tweet;nlikes;nretweets;hashtags
2022-04-22 19:33:55;Pour être fidèles à notre Histoire et à nous-mêmes, pour nos enfants, dimanche votons pour @EmmanuelMacron  @avecvous  #JeVoteMacron #jevote #Macron2022  https://t.co/KUG8RBHCIY;194;33;['jevotemacron', 'jevote', 'macron2022']
2022-04-22 19:33:52;🇫🇷 Si l’ambition était un signe de talent, Emmanuel Macron serait entouré par des élites. Il n’attire à lui que des cloportes. #TousContreMacron;233;101;['touscontremacron']
2022-04-22 19:33:50;Les rôles se sont inversés : face à Anne-Sophie Lapix, Emmanuel Macron n’était plus le maître d’école 🎓   #Quotidien  https://t.co/9C8Y8bmr9k;1218;164;['quotidien']
2022-04-22 19:33:06;@gipsymoth135 Aux ordres de Schwab, des US via McKinsey, Macron implique la France de plus en plus.  Nos soldats n'ont que 3 jours de munitions et il en fait livrer des milliers à l'Ukraine. A crédit les achats?  Il ne nous reste plus qu'à le virer dimanche, élire MLP pour arrêter cette folie.;208;88;[]
2022-04-22 19:32:48;Pour la victoire de Marine, allons voter ! Pour la défaite de Macron alias Mckinsey allons voter ! 🇫🇷 #MarinePresidente #SansLui Pas d’abstention ce dimanche 24 avril 🙏  https://t.co/DuDHO8sYkq;155;71;['marinepresidente', 'sanslui']
2022-04-22 19:32:44;"Dis, @DFasquelle , on ne peut être un des dirigeants @lesRepublicains en enfreignant ses règles. A fortiori, en s' offrant à #Macron qui ne peut réparer ce qu' il a détruit. A commencer par l' âme de la France. ""Nous ne sommes pas solubles dans le #Macronisme "", a dit @ChJacob77";141;53;['macron', 'macronisme']
2022-04-22 19:31:40;ALERTE INFO: Castaldi appellerait à voter MLP pour ne pas perdre son contrat publicitaire « Comme j’aime » en cas de réélection de Macron qui conduirait les gens à maigrir naturellement faute de pouvoir se nourrir. #TPMP #ToutSaufMacon #TousContreMacon;132;44;['tpmp', 'toutsaufmacon', 'touscontremacon']
2022-04-22 19:31:01;Anne Hidalgo appelle à voter dimanche pour Emmanuel Macron.  https://t.co/GQNNaYzSXb;184;43;[]
2022-04-22 19:28:59;@libe Des millions de Français ont compris que c'était Macron l'extrémiste dans l'histoire. Il nous l'a prouvé ces cinq dernières années.;193;35;[]
2022-04-22 19:28:24;Professions de foi reçues aujourd’hui !  On appréciera encore la superbe organisation des amis de Macron #AlphaGate pour la modique somme de 300 000 euros !  https://t.co/0hPhfN9GQL;177;57;['alphagate']
2022-04-22 19:28:11;@franceinter @EmmanuelMacron J’ai toujours pas compris ce qu’est le projet de #Macron !;640;104;['macron']
2022-04-22 19:26:10;"#AppolineDeMalherbe pourquoi dire sur @cavousf5  ""#Macron "" et ""marine le pen"" ? Il n'a pas un prénom, Macron ? Vos parents ne vous ont pas appris la politesse ? Vous êtes une mal embouchée.";1028;226;['appolinedemalherbe', 'macron']
2022-04-22 19:26:04;Si @EmmanuelMacron conserve une large avance (57%-55%) sur @MLP_officiel rien n'est encore gagné ! Pour battre nettement la candidate de l'#extrêmedroite qui ruinerait la #France TOUS les #progressistes doivent se mobiliser le 24 avril 🤝@avecvous👌 #JeVoteMacronAuDeuxiemeTour ❣  https://t.co/wYDSn3tIE8;289;99;['extrêmedroite', 'france', 'progressistes', 'jevotemacronaudeuxiemetour']
2022-04-22 19:24:46;@jrbaudot @Jmdumontet Le mandat Macron : la France est aujourd’hui 23 au rang mondial de Richesse par habitant. (sources Commission Européenne). Notre pouvoir d’achat est deux fois inférieur à celui de la Suisse.;199;110;[]
2022-04-22 19:24:21;Macron = Europe = OTAN = 🇺🇸 = guerre . Donc macron = guerre . Voilà , c’est dit mais à vous de voir .;1213;586;[]
2022-04-22 19:23:31;C’est bien #Macron qui disait que les extrêmes essayent de se faire élire en jouant sur les peurs ? C’est certainement vrai, sauf qu’on le voit aussi avec les extremistes du centre.;109;51;['macron']
2022-04-22 19:22:01;Dans 2 jours le destin de la France sera scellé. Soit un pathétique Macron, pion des US va t en guerre, qui va tout anéantir de grand notre pays et de notre histoire.  Soit MLP que l'on ne connait pas mais avec qui on a peut être une chance. Je choisis le France. Et vous ?;349;161;[]
2022-04-22 19:19:41;Gilles-William Goldnadel : «Marine Le Pen a insisté lourdement sur la différence entre Islam et islamiste. Que Macron vienne expliquer qu'elle a fait l'amalgame, c'est un peu attentatoire à la réalité des choses» #ÇaSeDispute  https://t.co/cAgSo11SLF;1092;327;['çasedispute']
2022-04-22 19:19:40;Je tiens à remercier chaleureusement les 28% de + de 70 ans qui ne voteront pas Macron dimanche. Pour les 72% restants, je préfère ne pas commenter.  #TousContreMacron;121;39;['touscontremacron']
2022-04-22 19:19:30;Le bilan économique d'Emmanuel Macron :  https://t.co/Voxvo71fXV;277;98;[]
2022-04-22 19:18:11;La #campagne pour la #Présidentielle2022 se termine ce soir. @MLP_officiel a su montrer ses motivations devant tous les #français pour gouverner. Nous ne voulons pas revivre 5 ans de plus avec #Macron. Chers amis, votez pour Marine. #DimancheJeVoteMarine 💪🇨🇵  https://t.co/utRvhRUXTB;580;126;['campagne', 'présidentielle2022', 'français', 'macron', 'dimanchejevotemarine']
2022-04-22 19:15:55;Une victoire d'Emmanuel Macron dimanche serait quand même le signe, évident, d'une posture extrêmement arrogante.;154;13;[]
2022-04-22 19:15:25;Mobilisation jusqu’au bout pour notre candidat @EmmanuelMacron  @avecvous #teamcollage  https://t.co/tFefAgxqY7;487;66;['teamcollage']
2022-04-22 19:15:16;Les sondages st formidables : ils ont fait monter MLP avant le 1er tour pour provoquer un vote utile et réitérer le duo. Après le 1er tour, ils font dégringoler MLP pr garantir la réélection de Macron et juste au dernier moment, ils font monter MLP pour faire peur et mobiliser…;6680;2253;[]
2022-04-22 19:15:13;"Nous insulter d’""extrémistes"" comme continue de le faire E.Macron, c’est injurier un Français sur deux. Marine Le Pen sera la Présidente de tous les Français, y compris de ceux qui ne voteront pas pour elle dimanche. Respecter le peuple de France est notre promesse première.";10246;2602;[]
2022-04-22 19:15:00;"🇫🇷🗳 FLASH I Pour Emmanuel #Macron, le programme de Marine #LePen est ""anti-républicain"" puisqu'il lutte contre la religion #musulmane, notamment en interdisant le port du #voile dans l'espace public.  (Interview) #Presidentielles2022";697;47;['macron', 'lepen', 'musulmane', 'voile', 'presidentielles2022']
2022-04-22 19:13:40;ALERTE  Les premières victimes de #Macron seront nos enfants ! Sur les 12 millions de doses PÉDIATRIQUES Pfizer reçu officiellement par le gouvernement français dans un silence assourdissant, discrètement, pendant la campagne électorale  https://t.co/iehZ3yvgGc;343;385;['macron']
2022-04-22 19:13:37;🗳️ [Le #Finistere #avecvous] 🇨🇵🇪🇺   Le 24 avril, votons et faisons voter Emmanuel Macron @avecvous !  #JeVoteMacron  https://t.co/gtiQs4kFlh;164;44;['finistere', 'avecvous', 'jevotemacron']
2022-04-22 19:13:04;@veridadd @Mediavenir c quoi ce sondage de merde mdrrr les 18-24 ans vont voter macron hein;501;3;[]
2022-04-22 19:13:03;#Presidentielles @EPhilippe_LH juge « irresponsable » l’attitude de @JLMelenchon qui a refusé d’appeler à voter pour @EmmanuelMacron et a simplement invité les Français à « ne pas donner une voix à Marine Le Pen ». Si Le Pen passe, la responsabilité de  Mélenchon sera Historique.;808;210;['presidentielles']
2022-04-22 19:10:27;Faut-il donc que les enseignants plus âgés démissionnent, repassent les concours et redémarrent leur carrière pour être augmentés par Macron ? Les salaires en France toutes professions confondues sont déjà minables par rapport à l’Europe mais avec les profs on tient un record.;179;34;[]
2022-04-22 19:09:18;🇫🇷🗳️ C'est la dernière vague du sondage quotidien @IpsosFrance pour @franceinfo et @le_Parisien de cette campagne présidentielle, et l'échantillon représentatif de 1 600 électeurs inscrits interrogés aujourd'hui vote :  🟠 Macron 57%, -0,5 ⚫️ Le Pen 43%, +0,5  https://t.co/f29GBBsDVQ;165;71;[]
2022-04-22 19:08:23;Saint-Denis est à quelques stations de métro de Paris, mais les journalistes qui suivent le candidat Macron ont été convoqués trois heures avant et dû prendre le bus... @PaulineBock vous explique pourquoi, et raconte une visite artificielle et encadrée :   https://t.co/xoJEWDJl1r;258;225;[]
2022-04-22 19:07:37;En fait Dany il a le don de se moquer, se réjouir du malheur des autres (y'a des jeunes qui avaient 13 ans en 2017 je rappel, 18 pour ces élections, surement pas assez informés, politisé, mais toi t'es pas là pour les aider à y arriver. Tu te moques.) Vas voter Macron et arrête🥲;145;8;[]
2022-04-22 19:07:14;Si Marine gagne dimanche, des millions de français seront heureux et feront la fête. Si Macron reste, personne ne sera heureux, et tout le monde aura perdu. Il ne restera plus qu’à organiser l’enterrement de la France.;4094;1577;[]
2022-04-22 19:03:37;🔴 Dimanche, pour faire barrage à Macron : #MarinePrésidente ! #DimancheJeVoteMarine   👉🏻  https://t.co/LmfaIIhMP0  https://t.co/Ghgcdk0m3C;155;85;['marineprésidente', 'dimanchejevotemarine']
2022-04-22 19:03:00;Tenez vous bien ! Grâce à ⁦@Qofficiel⁩, on sait maintenant ce qu’est l’arrogance pour les journalistes. Attention, ça va vite, ouvrez les yeux, voilà la preuve de l’arrogance d’⁦@EmmanuelMacron⁩  https://t.co/PWJALZ54fo;202;51;[]
2022-04-22 19:02:25;@MarianneleMag Les musulmans sont des citoyens comme tout les autres.  C est sur qu ils ne voteront pas pour ceux qui les insultent.  Là ils ont appelé à voter Macron pour ne pas avoir le Pen. C est un vote de classe. Arrêtez vos insultes vous faites du LE PEN.;430;39;[]
2022-04-22 19:02:19;Au secours 🛑 Macron va me piquer tous les trois mois des qu’il sera réélu  Ne laissez pas faire ça 🙏🙏 #TousContreMacon  https://t.co/g0lwkG08xG;1167;593;['touscontremacon']
2022-04-22 19:01:06;Voilà, nous y sommes. La campagne présidentielle se termine ce soir.  À quelques heures de la fin officielle, je voudrais vous passer un message d’espoir. Car la candidature d’@EmmanuelMacron c’est avant tout cela. Un espoir pour la France et pour l’Europe.  🇫🇷❤️🇪🇺 #JeVoteMacron  https://t.co/MHSoyC9VZ2;116;42;['jevotemacron']
2022-04-22 18:59:35;"L'université Bretagne-Sud appelle à ""voter contre l'extreme droite"" et à ""voter pour Emmanuel Macron"".   Nous demandons des sanctions contre la presidente de l'université Virginie Durant qui utilise @UBS_universite comme une plate-forme militante.  https://t.co/nuxRZBlFRt";152;58;[]
2022-04-22 18:59:17;"🇫🇷 FLASH - Emmanuel #Macron appelle à la mobilisation dimanche pour éviter ""la gueule de bois"" lundi. (BFMTV) #presidentielles2022 #2ndtour";8465;433;['macron', 'presidentielles2022', '2ndtour']
2022-04-22 18:59:14;@libe Une Démocratie où si tu mets une banderole « Macronavirus à quand la fin » sur ton balcon, la police débarque chez toi, te met 4h en GAV et fait passer un interrogatoire à tes 6 colocataires.  Macron a anéanti la liberté d'expression et toute critique du pouvoir.  https://t.co/c0MU4LzBAO;177;109;[]
2022-04-22 18:58:43;J’ai toujours assumé mes engagements. Le 24 avril, je voterai pour Emmanuel Macron. Contre le rétrécissement proposé par l’extrême droite. Mais surtout pour une France ambitieuse, conquérante et confiante, dans une Europe puissante. #DimancheJeVoteMacron    https://t.co/ndrhpTgajX;272;38;['dimanchejevotemacron']
2022-04-22 18:58:35;La CGT appelle a voter pour Macron .🤮 Et en même temps appelle a manifester le 1er Mai , donc contre Macron INCROYABLE !!!!!!   😎😎😎;2059;1081;[]
2022-04-22 18:56:00;Je ne sais pas si vous réalisez bien qu'il se murmure que Christine Lagarde pourrait être Premier Ministre de Macron si LREM remporte les législatives. Là, il ne manquerait plus que les défilés au flambeau à Munich.;311;111;[]
2022-04-22 18:55:56;Quel que soit le résultat de Dimanche, je serai dans l'opposition le lendemain, mais avec 0% chance contre l'odieux totalitarisme de Macron, qui dispose d'un soutien massif des médias.  Un atroce cauchemar à éviter à tout prix !  C'est pourquoi #JeVoteContreMacronLe24Avril !;121;54;['jevotecontremacronle24avril']
2022-04-22 18:55:10;Non, on ne peut pas laisser passer une candidate qui promeut le retour de la peine de mort ou soutient la remise en cause de l’IVG en Europe. Ensemble appelons tous les citoyens attachés aux droits humains à voter @EmmanuelMacron ce dimanche !  https://t.co/HoalAAzot3;251;73;[]
2022-04-22 18:55:08;"🔴 EN DIRECT Emmanuel Macron appelle à la mobilisation dimanche pour éviter ""la gueule de bois"" lundi  https://t.co/fcMPaY8Duw  https://t.co/mAvyjpyk4i";350;70;[]
2022-04-22 18:52:22;Les 2 parents de Macron sont nés en 1950, Brigitte est née en 1953.  On va jouer à un jeu. Trouvez-vous quelqu'un de célèbre (de vivant et pas de fiction) né 3 ans après votre mère, que vous allez épouser. Déposez le nom en QRT.;204;39;[]
2022-04-22 18:51:38;""" Je ne vote pas pour Marine le Pen en pensant qu'elle va faire des miracles, mais pour virer Macron, SACHANT QU'IL FERA UN DÉSASTRE !""Charles GAVE";8463;3300;[]
2022-04-22 18:51:17;La meilleure de la journée « J'ai montré une capacité à rassembler ces cinq dernières années», assure #Macron. La France n’a jamais été aussi divisée   https://t.co/JCjfGZ40Wu;406;145;['macron']
2022-04-22 18:51:13;💪 #PasUneVoix féministe pour l'extrême droite  #NousToutes appelle à ce qu’aucune voix féministe ne se porte sur l’extrême droite et ce, malgré le bilan dérisoire d'Emmanuel Macron en matière de lutte contre les violences faites aux femmes.;402;112;['pasunevoix', 'noustoutes']
2022-04-22 18:50:52;➡️ Budget des aides au logement : - 4 milliards  ➡️ Hébergement d'urgence : + 0,4 milliard  Un beau résumé de l'hypocrisie de Macron. Produire du sans-abrisme en faisant croire qu'il le combat.   Résultat, chaque soir, 4 000 SDF appellent le 115 sans obtenir de place.;135;68;[]
2022-04-22 18:50:05;Macron c'est le danger mais ce n'est pas le problème. Le probleme, ce sont ceux qui votent pour lui sans comprendre ce qu'ils font.;416;111;[]
2022-04-22 18:49:31;@yamnhn Perso, ce sera MLP... sans hésitation. Pour notre survie. Macron a déjà commandé des millions de vaccins pédiatriques ...et ce fou, ou ses comparses arment  l'Ukraine depuis 2014 . Une guerre mondiale. Non merci... C'est ce qui nous attend avec lui...;155;42;[]
2022-04-22 18:48:49;Par choix et par conviction, pour l’avenir de notre pays, pour notre pouvoir d’achat, pour lutter contre les inégalités à la racine, pour un premier Ministre chargé de l’écologie, pour préserver nos valeurs, je fais confiance à @EmmanuelMacron.   Dimanche, #JeVoteMacron !  https://t.co/4qdeCQdmoY;187;48;['jevotemacron']
2022-04-22 18:48:14;@manuelvalls @EmmanuelMacron Non,je suce @EmmanuelMacron , nuance.....;242;32;[]
2022-04-22 18:46:03;"DERNIERE MINUTE - Marine le Pen saisit la Commission nationale de contrôle de la campagne électorale après la diffusion de sms de la part d'Emmanuel Macron où il affirme que l'élection sera ""un référendum pour ou contre l'écologie""  #marinelepen  https://t.co/2CwYRb8CJz";5804;2631;['marinelepen']
2022-04-22 18:45:13;Macron détruit notre pays  Mais la majorité  des électeurs votera Macron parce que nos médias disent que MLP n'est pas gentille  Aux législatives  ils voteront  LREM parce que les médias disent que zemmour est méchant  Français vous êtes  trop cons Vous méritez votre sort  https://t.co/2dVX5xjZxK;133;95;[]
2022-04-22 18:43:58;@adbuzy N'oubliez pas de faire barrage à la dictature ce dimanche en votant Macron 🤡;201;6;[]
2022-04-22 18:43:03;@BFMTV McKinsey : un nouveau coup dur pour Macron Tout part d’une révélation faite ce 13 avril par quatre journalistes du New York Times, ces derniers disent avoir consulté des milliers de documents compromettants pour McKinsey indiquant un “conflit d’intérêts” indéniable.  https://t.co/FgAHYS7y3g;164;141;[]
2022-04-22 18:41:45;DIARRHÉE VERBALE PHRASES SANS QUEUE NI TÊTE PROMESSES BIDON MENSONGES ÉHONTÉS Macron a tenu son dernier discours à Figeac devant 300 badauds. ⚠️Il faut l'écouter attentivement. Ce discours n'est qu'une série de phrases ronflantes,vides de tout engagement. IL SE MOQUE DES FRANÇAIS;3107;1547;[]
2022-04-22 18:41:22;🇫🇷 Fière de clôturer cette campagne aux côtés des engagés du 17ème arr. de Paris   Mobilisés jusqu’au bout @avecvous pour @EmmanuelMacron !   Et on n’oublie pas : le 24 avril #VotezMacron  https://t.co/HnF0GIVtAW;857;199;['votezmacron']
2022-04-22 18:41:06;En tant que Française, que jeune femme, que future soignante, j’ai énormément d’inquiétudes et Macron a fait beaucoup de mal durant son quinquennat. Le programme de Marine est sérieux, humain, rassembleur, démocratique, on en a besoin !   #DimancheJeVoteMarine;775;130;['dimanchejevotemarine']
2022-04-22 18:41:01;mdr les lepenistes qui ont pour seule rhétorique « si Macron passe ça sera de votre faute » hé les chéris fallait voter Mélenchon et pas le Pen si vous vouliez faire barrage 😂 en 2017 elle a prouvée sa nullité en débat mais vous aviez trop envie de voter ext-droite alors assumez;873;122;[]
2022-04-22 18:40:59;🇫🇷🗳 FLASH I S’il est réélu, Emmanuel #Macron a confirmé que les policiers seront équipés à l’avenir de caméras embarquées en permanence, et que les citoyens pourront toujours filmer la #police.  (Booska-P) #Presidentielles2022  https://t.co/w7oVM0WBHq;3739;331;['macron', 'police', 'presidentielles2022']
2022-04-22 18:40:51;Chaque génération a ses rendez-vous avec l'Histoire.   Pour nous, c'est ce dimanche.   Choisissons la démocratie, Choisissons la fraternité,  Choisissons l'Europe !  Ce dimanche, votons Emmanuel Macron ! 🇫🇷🗳🇪🇺  https://t.co/Y5CGwh09jx;358;108;[]
2022-04-22 18:38:46;#MarineLePen a donc traité @EmmanuelMacron   d'hypocrite, de menteur et de cancre mais c'est lui qui est méprisant et insultant.  Les médias, je vous le dis comme je le pense, durant cette campagne #presidentielles2022 vous avez été EN DESSOUS de TOUT!;1650;520;['marinelepen', 'presidentielles2022']
2022-04-22 18:38:28;"""Les collectivités ne devraient pas être ponctionnées pour financer les dépenses d'un État qui ne se réforme pas pour retrouver l'équilibre budgétaire et endiguer la spirale de sa dette."" Lettre ouverte à lire de @davidlisnard à E.Macron.  https://t.co/Ot3jadRyrL";279;113;[]
2022-04-22 18:37:34;@EmmanuelMacron : le populisme se nourrit des crises ! Je n'oppose pas les territoires ! La France est un bloc ! Nous saurons nous réunir ! Mon sort est lié à celui du peuple français 👏 @BFMTV  https://t.co/hagEMvQzpH;119;46;[]
2022-04-22 18:36:53;"L'argument d'Emmanuel Macron pour mobiliser les électeurs : ""Il y a des millions de gens qui, à quelques heures du Brexit [ou] d'élire le président Trump, se disaient : à quoi bon aller voter ? Le jour d'après, ils se sont réveillés avec la gueule de bois."" https://t.co/iIWH7eMk1S";826;290;[]
2022-04-22 18:35:25;1/ Dimanche, il n’existera qu’1 seule manière de contribuer à éviter que la candidate d’un parti d’extrême droite, Marine Le Pen, accède au pouvoir : c’est de voter pour son adversaire, Emmanuel Macron,quelles que soient les erreurs qu’il a commises au cours de son premier mandat;124;38;[]
2022-04-22 18:34:26;"Imaginez une interview de Macron par Mouloud Achour PTDRRRR  1h où Mouloud le dévore des yeux pour finir par ""C'est quoi la définition d'une clique pour vous???""";166;8;[]
2022-04-22 18:34:00;"""Rien n'est fait"": Emmanuel Macron réagit aux derniers sondages  https://t.co/fo6JO7zFEe";324;113;[]
2022-04-22 18:33:26;"Quand à #MLP, elle devra gouverner avec contre elle Médias, Parlement,  Sénat, Conseil Constitutionnel &amp; Conseil d'Etat #ContrePouvoir  #Macron a montré qu'il pouvait décider de manière arbitraire qui serait un bon citoyen et qui ne le serait pas C'est pas ça la République ! 2/2";125;39;['mlp', 'contrepouvoir', 'macron']
2022-04-22 18:32:11;"Emmanuel Macron ""Si les sondages faisaient les élections, il n'y aurait jamais eu le Brexit ou ce qui s'est passé aux États-Unis."" Il faut que les gens arrêtent de croire que c'est fait ! Il faut voter un max. #JeVoteMacronAuDeuxiemeTour";1296;437;['jevotemacronaudeuxiemetour']
2022-04-22 18:31:59;"🔴 EN DIRECT Pour Emmanuel Macron, Marine Le Pen est ""la candidate d'un clan""  https://t.co/fcMPaY8Duw  https://t.co/Oa0VwKSQVR";749;149;[]
2022-04-22 18:31:47;#DimancheJeVoteMarine  Sans surprise je voterai pour @MLP_officiel. Une femme de conviction, avec un programme solide. Dimanche nous mettrons fin à la folie oligarchique d’@EmmanuelMacron 💙🤍❤️ #MarinePresidente #DynamiqueMarine  https://t.co/iKs4VkrVJ4;213;88;['dimanchejevotemarine', 'marinepresidente', 'dynamiquemarine']
2022-04-22 18:31:32;Chirac a refusé le debat avec Le Pen en 2002. Résultats : 18%. Macron a débattu en 2017 avec MLP. Resultat : 33%. Macron a débattu à nouveau avec elle en 2022, elle sera dimanche à plus de 40%. Dans tous les pays qui ont normalisé l'extrême-droite, elle n'a cessé de monter, pour;124;12;[]
2022-04-22 18:31:21;Certains bruits, issus de retraités qui ont gardé des contacts, avancent un lâchage secret pour que, Macron non élu, les affaires se dégonflent et n'éclaboussent personne. Notamment Rothschild qui commence à en avoir sa claque d'être traîné dans la boue sur les réseaux  sociaux.;754;443;[]
2022-04-22 18:29:40;Roussel et Jadot ont - clairement - appelé à voter Macron.  Idem Jospin, Badinter, Taubira et son ennemi intime, Hollande !  La CFDT, idem. Même le brésilien Lula vote Macron ! Le seul candidat qui n'a pas explicité son vote, c'est Mélenchon ...  Pas courageux, pas responsable;3234;769;[]
2022-04-22 18:28:59;"Emmanuel Macron affirme que le programme de Marine Le Pen est ""un programme anti-républicain""  https://t.co/4UKToiBm3b";205;66;[]
2022-04-22 18:28:06;Chers Amis, je voterai en âme et conscience @EmmanuelMacron comme @vpecresse . Je serai aux côtés de mon ami  @KARLOLIVE au second tour de #electionpresidentielle2022  Je m’inscris ainsi dans la continuité des valeurs de #fraternité, de #justice et de #paix que je défends.  https://t.co/8J6QqGx8rO;113;40;['electionpresidentielle2022', 'fraternité', 'justice', 'paix']
2022-04-22 18:27:10;"E.Macron sur BFM face à @MaximeSwitek c'est maintenant : il démonte Le Pen et ""son programme raciste voulant notamment interdire le halal et le casher"" #JeVoteMacronAuDeuxiemeTour";119;51;['jevotemacronaudeuxiemetour']
2022-04-22 18:25:55;"Emmanuel Macron: ""L'extrême droite, son carburant est le malheur""  https://t.co/bXbmDDgIdi";1625;494;[]
2022-04-22 18:25:40;Les deux seuls imbéciles à avoir osé parler de #guerrecivile dans l'exercice de leur mandat sont Valls et Macron.;154;50;['guerrecivile']
2022-04-22 18:25:09;Macron nous entraîne vers une guerre contre la Russie. Il faut virer ce malade et engager une initiative diplomatique avec Moscou.   https://t.co/y29fLTSc9x;4362;2482;[]
2022-04-22 18:24:41;Après l'annonce d'Emmanuel Macron, son équipe de campagne précise que la revalorisation des profs de 10% est ''un ordre de grandeur''. Ce pourcentage devrait surtout concerner les jeunes enseignants.;331;249;[]
2022-04-22 18:24:40;"on me dit dans l'oreillette que le débat macron - le pen doit être fait une seconde fois car les journalistes (léa salamé et gilles bouleau) auraient oubliés une question fondamentale : ""Qui doit payer au premier date?""";292;15;[]
2022-04-22 18:24:21;"20 ans après le 21 avril, la jeunesse ne semble plus ""emmerder"" le RN.  Sondage BVA du jour : @MLP_officiel à 59%-41% face à @EmmanuelMacron chez les 18/24 ans.  (54% chez les 25/34 ans et 55% chez les 35/48 ans)   La fracture générationnelle et sociale, plus que jamais visible.  https://t.co/uJvdHUiw8L";725;325;[]
2022-04-22 18:23:56;Une manifestation à Londres devant l'ambassade d'Israël pour dénoncer la répression à Jérusalem. En France, @EmmanuelMacron et @GDarmanin n'autorisent pas les manifestations de solidarité avec la Palestine, mais nous devons les leur imposer.  https://t.co/mCbwQQU1xR;579;233;[]
2022-04-22 18:23:35;Le 21 avril, trois chefs d'Etat en exercice ont signé une tribune dans @lemondefr appelant les Français à voter pour Emmanuel Macron. Un cas d'ingérence étrangère dans une élection encore jamais vu dans l'histoire politique contemporaine. @teresitadussart  https://t.co/FCBZOB2dsw;301;235;[]
2022-04-22 18:22:31;"1- Emmanuel Macron a laissé mourir 50 officiers français, bloqués à l'usine Azovstal de Marioupol pour la prochaine élection présidentielle. Afin de ne pas perdre de voix aux élections, Macron a ordonné aux soldats envoyés illégalement de ""mourir s'il le faut"".  https://t.co/WFwnkQySJW";114;64;[]
2022-04-22 18:20:27;@guillaumepley @EmmanuelMacron Vous êtes trop blanc et trop chrétien, cher Guillaume... Macron is the new Mélenchon.;196;0;[]
2022-04-22 18:19:53;@ElianeCarrier les machines à voter ont voté pr Macron à 67% ce qui est impossible, j'espère qu'un Juge se penchera sur cette fraude, c'est le même système comme au USA les machines à voter travaillent pendant la nuit;255;167;[]
2022-04-22 18:19:19;@MLP_officiel @krebs_claire @cnccep Et moi un appel enregistré d’Olivier Véran pour me mettre en garde contre vous et m’encourager à voter Macron. Ce racolage téléphonique par l’intermédiaire d’un ministre encore en exercice, à quelques jours du deuxième tour, est détestable, peut-être illégal.;201;57;[]
2022-04-22 18:18:52;Macron résume les résultats du 1er tour en 3 blocs : l’extrême gauche, l’extrême droite et l’extrême Centre. Je n’ai voté pour aucun des 3. Et j’ai l’impression qu il existe un gros bloc de droite invisible au 1er tour;157;37;[]
2022-04-22 18:18:39;"🇫🇷 FLASH - S’il est réélu, Emmanuel #Macron indique que Jean #Castex ""sera toujours à ses côtés la semaine prochaine"". (BFMTV) #presidentielles2022";6519;379;['macron', 'castex', 'presidentielles2022']
2022-04-22 18:17:15;@lobs #macron n’ayant accordé en 5 ans aucune augmentation pour 70% des enseignants, et maintenu le point d’indice gelé pendant 5 ans, les professeurs n’ont jamais cru une seconde à ce énième mensonge, probablement soufflé par un cabinet de conseil privé. Mais merci à vous de le dire.;192;36;['macron']
2022-04-22 18:16:16;Les électeurs de Macron j’aimerais bien avoir votre compte en banque. Pour élire un mec qui nous fait payer l’essence 2,20€ le litre, il faut avoir des goûts de luxe.;373;101;[]
2022-04-22 18:16:01;"5 ans avec @EmmanuelMacron dans les territoires ruraux, c’est 181 mesures d’#AgendaRural, le déploiement de la fibre &amp; du très haut débit, ou encore la réouverture de petites lignes ferroviaires &amp; de trains de nuit.   Dimanche, votons pour #5ansdeplus ! 🇫🇷  https://t.co/Pj855tMNr5";240;67;['agendarural', '5ansdeplus']
2022-04-22 18:15:41;Macron ou #Macron ! Pour les médias un seul choix possible . En s’attaquant ouvertement à une finaliste la quasi totalité de la presse française se coupe de la moitié du peuple, se discrédite et tue notre démocratie ! Une seule solution : les boycotter !  https://t.co/SwipeB9QOK;4168;1748;['macron']
2022-04-22 18:13:57;@olivierveran Dimanche je votre contre Macron, contre Veran, contre le pass nazitaire, le pass vaccinal, l’obligation vaccinale pour les enfants, contre les scandaleux conflits d’intérêts entre  #Pfizer et les escrocs #McKinsey / @vonderleyen /son fils / #Fabius @Conseil_constit / son fils;240;63;['pfizer', 'mckinsey', 'fabius']
2022-04-22 18:13:09;L'itw Booska P de Macron est cata 😭 ça lui parle de la polémique avec Odoul et la mère voilée sans même revenir sur les propos qu'il a tenu chez Valeurs Actuelles On dirait qu'ils ont préparé une liste de questions et que derrière ils sont incapables de rebondir sur ses réponses;215;66;[]
2022-04-22 18:12:14;Macroniste, je signe mes dires, je suis convaincu que Macron va instaurer la loi martiale et nous envoyer en guerre contre la Russie! Vous voulez ça pour vos enfants? Qui vote Macron, blanc ,abstention alors lundi il sera trop tard!! Le grand reset avance très vite,Relayez,;124;79;[]
2022-04-22 18:12:00;🇫🇷🗳 FLASH I Emmanuel #Macron promet « des lendemains difficiles » si Marine #LePen est élue.  (LeMonde) #Présidentielles2022;1494;64;['macron', 'lepen', 'présidentielles2022']
2022-04-22 18:11:21;Il y a quelques mois, le meeting de Macron à Figeac aurait été vu comme une réunion de la section locale du PS. Ils étaient tous là, au premier rang. Les anciens barons et les nouveaux opportunistes. Avec une même ambition : le poste, la gamelle.  Les Lotois méritent mieux !;1051;385;[]
2022-04-22 18:11:20;"Emmanuel Macron: ""Si les Françaises et les Français me font confiance, Jean Castex sera toujours à mes côtés la semaine prochaine""  https://t.co/7hRbyB8sxo";262;72;[]
